20,2,10,7,10,7,10,16,12,23,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,14,29,0,20,11,26,13,16,2,23,19,9,16
26,22,18,6,16,7,10,16,12,23,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,1
11,25,28,6,16,22,10,16,10,23,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,25,11,26,13,16,2,23,19,9,1
26,22,18,28,16,7,10,2,12,12,16,20,0,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,1
20,2,28,7,10,7,10,16,10,12,16,20,19,0,9,19,9,29,2,11,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
20,22,18,6,16,7,10,16,10,12,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,1
26,22,18,28,16,7,10,16,12,23,16,20,0,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
26,22,18,6,16,7,10,16,12,23,16,20,0,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,1
26,22,18,6,16,7,10,16,10,12,16,20,6,0,15,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
26,22,18,6,16,7,10,16,12,12,16,20,19,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
20,2,28,28,16,7,10,16,12,23,16,10,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,1
20,2,10,28,16,7,10,16,12,12,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
20,22,18,6,16,7,10,16,10,12,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,25,11,26,13,16,2,23,19,9,16
26,22,10,7,10,7,10,16,10,12,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
20,2,10,7,10,7,10,16,10,12,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,25,11,26,13,16,2,23,19,9,1
26,22,10,7,10,22,10,16,12,12,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,25,11,26,13,16,2,23,19,9,16
20,22,18,6,16,7,10,16,12,12,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
20,22,18,6,16,7,10,3,12,23,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
26,22,18,6,16,7,10,16,12,23,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
20,2,28,6,16,7,10,16,10,12,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,23,9,1
26,22,18,6,16,7,10,16,12,23,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,25,11,26,13,16,2,23,19,9,16
26,22,18,6,16,7,10,16,10,23,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,25,11,26,13,16,2,23,19,9,1
20,22,18,6,16,7,10,16,12,23,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,14,20,0,20,11,26,13,16,2,23,19,9,16
26,22,18,6,16,7,10,16,12,23,16,20,0,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
26,22,18,6,16,7,10,16,23,23,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
20,22,18,6,16,7,10,16,12,23,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
26,22,18,28,16,7,10,16,10,12,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
26,22,18,6,16,7,10,16,12,12,16,20,0,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,1
26,22,28,6,16,7,10,16,12,12,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,1
26,22,18,28,16,6,13,2,5,12,24,14,19,22,28,14,12,13,2,3,3,3,6,23,0,22,19,19,16,0,20,11,26,13,16,2,23,19,9,1
20,22,18,6,16,7,10,16,12,23,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
26,22,18,6,16,22,10,16,12,12,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,14,29,0,20,11,26,13,16,2,23,19,9,16
26,22,18,6,16,7,10,16,12,23,16,20,6,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
26,22,18,6,16,7,10,16,12,12,16,20,0,0,9,19,9,29,2,23,3,3,6,23,0,22,19,19,29,0,20,11,26,13,16,2,23,19,9,16
