7,15,2,18,14,13,27,23,14,2,24,16,25,0,15,4,1,28,2,25,11,29,14,12,20,12,25,11,7,29,26,6,25,23,2,20,17,5,3,23
7,4,29,25,24,12,27,23,10,2,24,10,0,0,27,4,1,28,2,25,11,29,14,12,20,16,7,11,7,29,26,26,25,19,24,21,11,5,3,23
8,0,22,21,6,0,9,3,10,15,10,22,5,7,1,12,26,22,9,8,11,4,25,29,21,12,25,6,16,22,22,22,6,6,3,21,11,5,3,23
7,4,29,28,24,12,27,23,10,2,24,16,0,0,27,4,1,28,2,25,11,29,14,12,20,15,22,4,19,2,6,0,29,4,10,12,21,14,24,9
7,4,29,25,24,12,27,23,14,2,24,16,19,0,27,6,19,20,16,19,1,24,7,2,10,16,7,11,7,29,26,26,25,23,2,20,17,10,23,17
7,4,29,25,24,12,27,23,10,2,24,10,0,0,27,4,1,28,2,25,11,29,14,12,20,16,7,11,7,29,26,26,25,23,2,20,17,29,18,1
1,23,8,16,6,18,22,3,10,29,16,24,0,5,25,14,2,19,6,24,2,0,25,28,21,11,11,22,26,0,8,4,7,4,18,9,2,23,27,29
7,4,29,28,25,12,27,23,10,2,24,16,0,0,27,4,1,28,2,25,11,29,25,29,16,15,25,23,29,11,22,6,22,15,3,25,24,14,24,9
8,0,0,28,14,22,12,28,20,28,22,18,16,6,27,0,22,0,4,25,11,4,25,29,16,15,22,4,19,2,6,0,29,19,24,21,11,5,3,1
7,4,29,25,24,12,27,23,10,2,24,10,0,0,27,4,1,28,2,25,11,29,14,12,20,16,7,11,7,29,26,26,25,23,2,20,17,29,18,1
7,15,2,28,25,12,27,23,14,2,24,10,0,0,27,6,19,20,16,19,1,24,7,2,10,16,7,11,7,29,26,26,25,23,2,20,17,29,18,1
8,0,0,16,6,22,12,28,23,28,22,18,16,6,27,0,22,0,4,25,20,17,1,28,21,12,25,22,26,0,8,4,7,4,18,9,2,23,27,29
7,15,2,18,14,13,13,2,18,2,9,22,0,1,2,21,3,24,16,16,11,4,25,29,21,15,22,4,19,2,6,0,29,4,10,12,21,5,18,1
7,15,2,0,25,12,27,23,10,2,24,16,0,0,27,4,1,28,2,25,11,29,14,12,20,16,7,11,7,29,26,26,25,23,2,20,17,5,3,23
7,4,29,25,24,12,27,23,10,2,24,16,0,0,27,4,1,28,2,25,11,29,14,12,20,12,25,4,19,2,6,0,29,19,24,21,11,5,3,23
7,15,2,0,25,12,27,23,14,2,24,16,19,0,27,6,19,20,16,19,1,24,7,2,10,16,7,14,14,0,23,7,2,8,2,20,17,20,27,29
8,0,22,21,6,0,9,3,10,15,10,10,5,7,15,12,26,22,9,8,9,16,8,19,0,12,25,23,29,11,22,6,22,6,3,26,29,29,11,1
7,15,2,28,25,12,27,23,14,2,24,16,19,0,27,4,1,28,2,25,11,29,14,12,20,16,7,11,7,29,26,26,25,23,2,20,17,10,23,17
7,15,2,28,25,12,27,23,14,2,24,16,19,0,27,4,1,28,2,25,11,29,14,12,20,12,25,14,22,22,22,22,6,6,3,25,24,20,27,29
7,15,2,28,25,12,27,23,14,2,24,16,25,0,27,4,1,28,2,25,11,29,1,28,21,12,25,6,22,22,22,22,6,6,3,25,24,14,24,9
7,15,2,28,25,12,27,23,14,2,24,16,0,0,27,4,1,28,2,25,11,29,14,12,21,16,7,11,7,29,26,26,25,23,2,20,17,29,18,1
7,15,2,0,25,12,27,23,14,2,24,16,0,0,27,6,19,20,16,19,1,24,7,2,10,12,25,14,19,2,6,0,29,19,24,21,11,14,24,9
7,15,2,28,25,12,27,2,14,2,24,16,19,0,27,4,1,28,2,25,11,29,14,12,20,16,7,11,7,29,26,26,25,23,2,20,17,29,18,1
7,15,2,0,25,12,27,23,14,2,24,16,19,0,27,6,19,20,16,19,1,24,7,2,21,16,7,11,7,29,26,26,25,23,2,20,17,29,18,1
7,15,2,28,25,12,27,23,14,2,24,16,19,0,15,4,1,28,2,25,11,29,14,12,20,12,25,6,22,22,22,22,6,23,2,20,17,29,18,1
7,4,29,25,24,12,27,23,14,2,24,16,19,0,27,6,19,20,16,19,1,24,25,29,16,15,25,23,29,11,25,6,22,15,3,25,24,14,24,9
7,15,2,28,25,12,27,23,14,12,24,16,25,0,27,4,1,28,2,25,11,29,14,12,20,12,25,23,29,11,22,6,22,6,3,26,29,29,11,1
26,2,8,0,17,29,27,23,10,2,24,10,0,0,27,4,1,28,2,25,11,29,14,12,20,16,7,11,7,29,26,26,25,23,2,20,17,29,18,1
7,15,2,28,25,12,27,23,14,2,24,16,25,0,15,4,1,28,2,25,11,29,14,12,20,16,7,11,7,29,26,26,25,19,24,21,11,5,3,23
8,0,0,18,14,22,12,28,20,28,22,18,16,6,27,0,22,0,4,25,20,17,1,28,10,11,11,22,26,0,8,4,7,4,18,20,17,29,18,1
7,15,2,28,25,12,27,23,10,2,24,16,0,0,27,4,1,28,2,25,11,29,14,12,20,16,7,11,7,29,26,26,25,23,2,20,17,29,18,1
7,15,2,28,25,12,27,3,10,2,24,16,0,0,27,4,1,28,2,25,11,29,14,12,21,12,25,6,22,22,22,22,6,6,3,25,24,14,24,9
7,4,29,25,24,12,27,23,10,2,24,16,0,0,27,12,26,22,9,8,9,16,8,19,0,12,25,6,22,22,22,22,6,6,3,25,24,14,24,9
7,15,2,28,25,12,13,2,18,2,9,22,3,1,2,21,3,24,16,16,11,4,25,29,21,15,22,4,19,2,6,0,29,4,10,12,21,23,27,29
7,15,2,18,14,13,13,2,18,2,9,22,3,1,2,21,3,24,16,16,11,4,25,29,21,15,22,4,19,2,6,0,29,4,10,12,21,23,24,9
7,15,2,21,6,0,9,3,10,15,10,22,5,7,1,12,26,22,9,8,11,4,25,29,21,12,25,6,20,22,22,22,6,6,3,21,11,5,3,23
7,4,29,25,24,12,27,23,23,2,24,16,0,0,27,4,1,28,2,25,11,29,25,29,21,16,7,11,7,29,26,26,25,23,2,20,17,10,23,17
7,15,2,25,24,12,27,23,10,2,24,16,0,0,27,4,1,28,2,25,1,24,7,2,10,16,7,11,7,29,26,26,25,23,2,20,17,10,23,17
7,15,2,0,25,12,27,23,14,2,24,16,0,0,27,6,19,20,16,19,1,24,7,2,10,16,7,6,16,22,22,22,6,23,2,20,17,29,18,1
7,15,2,0,25,12,27,23,14,2,24,16,19,0,27,6,19,20,16,19,11,29,14,12,20,12,25,4,19,2,6,0,29,19,24,26,29,29,11,1
7,15,2,18,14,22,27,23,14,2,24,16,25,0,15,4,19,20,16,19,1,24,7,2,10,16,7,11,7,29,26,26,25,23,2,20,17,29,18,1
7,4,29,25,24,12,27,23,10,2,24,10,0,0,27,4,1,28,2,25,11,29,14,12,20,12,25,11,7,29,26,26,25,23,2,20,17,5,3,23
8,0,22,28,25,12,27,23,14,2,24,10,25,0,27,6,19,20,16,19,1,24,7,2,10,16,7,11,7,29,26,26,25,23,2,20,17,10,23,17
7,4,29,25,24,12,27,23,10,2,24,16,0,0,27,4,1,28,2,25,11,29,14,12,20,15,22,4,19,2,6,0,29,6,3,25,24,20,27,29
7,4,29,25,24,12,27,23,14,2,24,16,19,0,27,6,19,20,16,19,1,24,7,2,10,15,25,23,29,11,22,6,22,15,3,25,24,14,24,9
7,4,29,25,24,12,19,11,10,22,13,0,23,8,22,11,1,20,20,5,11,2,17,15,1,22,23,11,26,21,19,18,11,21,13,6,15,20,27,29
1,23,8,16,6,18,22,3,10,29,16,24,0,5,25,14,2,19,6,24,2,0,25,28,21,11,11,22,26,0,18,4,7,4,18,9,2,5,3,23
7,4,29,28,25,12,27,23,10,2,24,16,0,0,27,4,1,28,2,25,11,29,7,2,10,26,7,11,7,29,26,26,25,23,2,20,17,29,18,1
8,0,0,28,14,22,12,28,20,28,22,18,16,6,27,0,22,0,4,25,11,4,25,14,16,15,22,4,19,2,6,0,29,19,2,20,17,29,18,1
7,4,29,25,24,12,27,23,10,2,24,10,0,0,1,4,1,28,2,25,11,29,14,12,20,16,7,11,7,29,26,26,25,6,3,26,29,29,11,1
7,15,2,28,25,12,27,23,14,2,24,10,0,0,27,6,1,28,2,25,11,29,14,12,20,12,25,11,7,29,26,26,25,23,2,20,17,5,3,23
8,0,0,16,6,22,12,28,23,28,22,18,16,6,27,0,22,0,4,25,20,17,1,28,21,12,25,22,26,0,8,4,7,4,18,9,2,29,18,1
7,15,2,18,14,13,13,2,18,2,9,22,0,1,2,21,3,24,16,16,11,4,25,29,21,15,22,4,19,2,6,0,29,19,24,21,11,5,3,23
7,15,2,0,25,12,27,23,10,2,24,16,0,0,27,4,1,28,2,25,11,29,14,12,20,16,7,11,7,29,26,26,25,23,2,20,17,23,27,29
7,4,29,25,24,12,27,23,10,2,24,16,0,0,27,4,1,28,2,25,11,29,14,12,20,12,25,4,19,2,6,0,29,4,10,12,21,29,18,1
7,15,2,0,25,12,27,23,14,2,24,16,19,0,27,4,1,28,2,25,11,29,14,12,20,16,7,11,7,29,26,26,25,23,2,20,17,10,23,17
8,0,22,21,6,0,9,3,10,15,10,22,5,7,15,12,26,22,9,8,9,16,8,19,0,12,25,23,29,11,22,6,22,23,2,20,17,29,18,1
7,15,2,28,25,12,27,23,14,2,24,16,1,0,27,6,19,20,16,19,1,24,7,2,10,16,7,14,14,0,23,7,2,8,2,20,17,20,27,29
7,15,2,28,25,12,27,23,14,2,24,16,19,0,27,4,1,28,2,25,11,29,14,12,20,12,25,6,22,22,22,22,6,4,10,12,21,14,24,9
7,15,2,28,25,12,27,23,14,2,24,16,25,0,27,4,1,28,2,25,11,29,1,28,21,12,25,23,29,11,22,6,22,6,3,26,29,29,11,1
7,15,2,28,25,12,27,23,14,2,24,16,0,0,27,4,1,28,2,25,11,29,14,12,21,16,7,11,7,29,26,26,25,23,2,9,2,25,29,27
7,15,2,0,25,12,27,23,14,2,24,16,0,0,27,6,19,20,16,19,1,24,7,2,21,16,7,11,7,29,26,26,25,23,2,20,17,29,18,1
7,15,2,28,25,12,27,23,14,2,24,16,19,0,27,4,1,28,2,25,11,29,14,12,20,16,7,11,7,29,26,26,25,23,24,21,11,5,3,23
7,15,2,0,25,12,27,23,14,2,24,16,0,0,27,6,19,20,16,19,1,24,7,2,10,12,25,14,19,2,6,0,29,19,24,21,11,14,24,9
7,15,2,28,25,12,27,23,14,2,24,16,19,0,27,4,1,28,2,25,11,29,14,12,20,12,25,11,7,29,26,26,25,23,2,20,17,29,18,1
