<<<<<<< HEAD
20,4,23,18,14,22,12,17,7,2,9,29,5,10,23,6,3,1,22,17,25,18,7,13,16,4,2,4,21,22,24,25,21,22,11,29,19,13,21,1
12,22,10,29,15,21,3,28,20,28,22,18,16,6,27,0,5,21,12,3,5,29,21,27,0,6,24,5,9,3,0,25,20,8,25,0,25,2,23,9
20,4,23,14,16,23,2,22,13,8,29,9,26,22,28,13,5,21,12,3,5,29,21,27,0,6,24,5,9,3,0,25,20,8,25,0,25,2,23,9
20,6,23,14,16,23,2,22,29,15,18,12,26,11,4,7,26,22,9,8,9,16,8,19,0,12,25,16,8,7,1,29,10,28,11,3,11,9,11,23
12,23,25,17,6,18,4,26,4,27,19,3,5,29,8,14,14,28,27,5,29,18,7,13,16,4,2,4,21,22,24,25,21,22,11,29,19,13,21,1
8,6,0,18,6,21,1,28,20,28,22,18,16,6,27,0,22,0,4,25,20,17,8,19,0,12,25,16,8,7,1,29,10,28,11,16,12,24,16,5
20,2,10,16,18,21,24,17,7,2,9,29,5,10,23,6,3,1,1,17,25,23,5,26,5,17,18,10,9,28,7,23,16,15,3,18,22,29,2,4
19,29,11,2,26,17,15,4,11,28,18,27,12,13,17,4,1,28,2,25,26,12,7,21,1,26,10,17,29,20,7,24,12,17,18,6,15,14,24,9
20,4,23,14,16,21,2,0,13,8,29,9,26,22,28,13,5,21,12,3,5,29,21,27,0,6,24,5,9,3,0,25,20,8,25,0,25,2,23,9
12,22,10,29,15,21,3,28,20,28,22,18,16,6,27,0,22,0,4,25,9,16,8,28,10,3,23,18,21,26,4,21,21,22,11,29,19,13,21,1
20,4,23,14,16,23,2,22,29,15,18,12,26,11,4,7,26,22,9,8,9,16,8,19,0,12,25,6,22,22,22,22,6,6,3,25,24,20,27,29
19,29,11,16,18,29,1,13,20,28,22,18,16,6,27,0,22,0,4,25,20,17,1,19,0,12,25,6,22,22,22,22,6,6,3,25,24,20,27,29
20,2,10,25,1,26,29,0,27,4,20,25,11,26,2,26,7,23,1,19,25,25,21,27,0,6,24,5,13,3,0,25,20,8,25,0,25,14,23,9
12,22,10,29,15,21,3,28,20,28,29,18,16,6,27,0,22,0,4,25,9,16,8,19,10,4,2,4,21,22,24,25,21,22,18,6,15,14,24,9
12,23,25,17,6,18,4,26,4,27,19,3,5,29,8,14,14,28,27,5,29,25,21,27,0,6,24,5,13,3,0,25,20,8,25,0,25,14,23,9
12,4,13,23,25,2,3,13,15,19,23,25,3,26,12,16,10,13,28,26,15,17,21,27,0,6,24,5,13,3,0,25,20,8,25,0,25,14,23,9
20,4,23,14,16,23,2,22,29,15,18,12,26,11,4,7,26,22,9,8,9,16,8,19,0,12,25,6,22,22,22,22,6,6,3,25,24,20,27,29
12,22,10,29,15,21,3,28,20,28,18,18,16,6,27,0,22,0,4,25,9,16,8,19,0,12,25,6,22,22,22,22,6,6,3,25,24,20,27,29
10,10,27,2,13,7,29,27,0,27,21,3,16,16,6,15,29,24,22,26,13,28,3,13,10,4,2,28,21,22,24,25,21,22,11,29,19,13,21,1
20,2,10,16,18,29,24,13,15,26,23,25,3,26,12,16,10,13,28,26,15,17,12,19,21,1,17,26,28,25,24,21,22,1,25,0,25,2,23,9
12,4,13,23,25,2,3,26,4,27,19,3,5,29,8,14,14,28,27,5,29,18,7,13,16,4,2,4,21,22,24,25,21,22,18,6,15,14,24,9
20,4,23,14,16,23,2,22,29,15,18,12,26,11,4,7,26,22,9,8,9,16,8,19,0,12,25,16,8,7,1,29,10,28,11,3,11,9,11,23
20,4,23,14,16,23,2,22,20,28,22,18,16,6,27,0,22,0,4,25,9,16,8,19,0,4,2,4,21,22,24,25,21,22,18,6,15,14,24,9
8,4,25,21,28,29,18,1,28,20,20,22,5,24,12,0,0,28,14,14,11,18,7,13,16,4,2,4,21,22,24,25,21,22,11,29,19,13,21,1
20,4,23,18,14,22,12,17,7,28,22,18,16,6,27,0,22,0,4,25,9,16,8,19,0,4,2,4,21,22,24,25,21,22,18,6,15,14,24,9
20,4,23,14,16,23,2,22,29,19,18,25,11,26,4,26,7,23,1,19,25,25,21,27,0,6,24,5,13,3,0,25,20,8,25,0,25,14,23,9
12,6,25,16,18,29,24,13,15,26,9,25,3,26,12,16,10,13,28,26,15,17,12,19,21,1,17,26,28,25,24,21,22,1,20,3,11,9,11,23
20,4,23,14,16,23,2,22,29,15,18,12,26,11,4,7,26,22,9,8,9,16,8,19,0,12,18,16,8,7,1,29,10,28,11,16,12,24,16,5
12,4,13,23,25,2,3,17,7,2,18,29,5,10,23,6,3,1,1,17,25,23,5,26,5,17,18,10,13,28,7,23,16,15,3,18,22,29,2,4
19,29,11,2,26,17,15,4,7,2,29,29,5,10,23,6,3,1,1,17,25,23,5,26,5,17,2,10,9,28,7,23,16,15,3,18,22,29,2,4
